loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Rloads1,Rloads2,Rloads3,Vin,VF
2055.012428501521,0,Adam,0.001,0,0.0006799998809583485,0.4000000059604645,0.00014999997802078724,0.25,0.25,3.3000001907348633,10.0,6.8000006675720215,46.0,1.100000023841858
759.9384335976673,1000,Adam,0.001,0,0.0007286621257662773,0.34488511085510254,0.00015636655734851956,0.18933498859405518,0.2125796675682068,3.1000969409942627,10.14615249633789,6.108463764190674,48.27223587036133,1.053407907485962
759.2374258099962,2000,Adam,0.001,0,0.0007266493630595505,0.3280595541000366,0.0001564676931593567,0.18926188349723816,0.21392972767353058,3.0994350910186768,10.153019905090332,6.109475612640381,48.13615036010742,1.0597898960113525
495.92490240846485,3000,Adam,0.001,1,0.0007254072115756571,0.31845739483833313,0.00015649112174287438,0.189258873462677,0.22447296977043152,3.099311351776123,10.154104232788086,6.1095499992370605,48.10377502441406,1.0575631856918335
495.89501583245703,4000,Adam,0.001,1,0.0007247157045640051,0.31352975964546204,0.00015646590327378362,0.1892736852169037,0.23006203770637512,3.0992302894592285,10.154702186584473,6.109546184539795,48.08642578125,1.054364800453186
495.88792859574636,5000,Adam,0.001,1,0.0007241937564685941,0.31058475375175476,0.00015647306281607598,0.18927237391471863,0.23323650658130646,3.099195957183838,10.154995918273926,6.109565258026123,48.07202911376953,1.048510193824768
495.9202923802547,6000,Adam,0.001,2,0.0007238160469569266,0.3096182644367218,0.0001564759004395455,0.18927201628684998,0.23409563302993774,3.099184989929199,10.155085563659668,6.109572410583496,48.06026840209961,1.0390291213989258
495.91983579882174,7000,Adam,0.0005,2,0.0007236007368192077,0.3094707131385803,0.00015647739928681403,0.18927201628684998,0.23409581184387207,3.099184513092041,10.15509033203125,6.109573841094971,48.05314254760742,1.0318362712860107
495.919248877083,8000,Adam,0.0005,2,0.0007232999196276069,0.30935993790626526,0.0001564779959153384,0.18927201628684998,0.23398074507713318,3.099184513092041,10.155092239379883,6.109574317932129,48.04310989379883,1.0213392972946167
495.9138225098639,9000,Adam,0.0005,3,0.0007228947943076491,0.3092286288738251,0.00015647844702471048,0.18927215039730072,0.23380522429943085,3.099184274673462,10.155097007751465,6.109574317932129,48.029571533203125,1.0071337223052979
495.9134600220124,10000,Adam,0.00025,3,0.0007226263405755162,0.30914315581321716,0.0001564794802106917,0.18927223980426788,0.23368623852729797,3.099184513092041,10.15509033203125,6.109576225280762,48.02058410644531,0.9977009296417236
495.9134593620362,0,LBFGS,1.0,3,0.0007226263405755162,0.30914315581321716,0.0001564794802106917,0.18927223980426788,0.23368623852729797,3.099184513092041,10.15509033203125,6.109576225280762,48.02058410644531,0.9977009296417236
495.9134593620362,1,LBFGS,1.0,3,0.0007226259913295507,0.30914315581321716,0.0001564794802106917,0.18927223980426788,0.23368623852729797,3.099184513092041,10.15509033203125,6.109576225280762,48.02058410644531,0.9976865649223328
495.9134588698517,2,LBFGS,1.0,3,0.0007226259913295507,0.30914315581321716,0.0001564794802106917,0.18927223980426788,0.23368623852729797,3.099184513092041,10.15509033203125,6.109576225280762,48.02058410644531,0.9976766109466553
495.91345854535984,3,LBFGS,1.0,3,0.0007212500204332173,0.3085775375366211,0.00015642965445294976,0.18926626443862915,0.23325365781784058,3.099177122116089,10.155242919921875,6.1095709800720215,47.97478485107422,0.9499479532241821
495.91260966109735,4,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,5,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,6,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,7,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,8,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,9,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,10,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,11,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,12,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,13,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,14,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,15,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,16,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,17,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,18,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,19,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,20,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,21,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,22,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,23,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,24,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,25,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,26,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,27,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,28,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.91259377891845,29,LBFGS,1.0,3,0.0007212297059595585,0.3086942136287689,0.00015648067346774042,0.1892726719379425,0.23307693004608154,3.099184513092041,10.155082702636719,6.1095781326293945,47.97390365600586,0.948689877986908
495.9039617445653,30,LBFGS,1.0,4,0.0007212259224615991,0.3086985647678375,0.00015648202679585665,0.18927329778671265,0.23306918144226074,3.0991859436035156,10.155077934265137,6.109573841094971,47.97378921508789,0.9485369920730591
495.90395974446415,31,LBFGS,1.0,4,0.000721227319445461,0.3086976110935211,0.00015648247790522873,0.1892726868391037,0.23307068645954132,3.099184989929199,10.155075073242188,6.109575271606445,47.97382354736328,0.9485857486724854
495.9039568071498,32,LBFGS,1.0,4,0.000721227319445461,0.30869752168655396,0.00015648247790522873,0.1892727166414261,0.23307059705257416,3.099184989929199,10.155075073242188,6.109577655792236,47.97382354736328,0.9485869407653809
495.90396058253975,33,LBFGS,1.0,4,0.000721227319445461,0.30869752168655396,0.00015648247790522873,0.1892727166414261,0.23307068645954132,3.099184989929199,10.155075073242188,6.109577655792236,47.97382354736328,0.9485894441604614
495.90396058239753,34,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,35,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,36,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,37,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,38,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,39,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,40,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,41,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,42,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,43,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,44,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,45,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,46,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,47,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,48,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,49,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,50,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,51,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,52,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,53,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,54,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,55,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,56,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,57,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,58,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.90396211374946,59,LBFGS,1.0,4,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,60,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,61,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,62,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,63,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,64,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,65,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,66,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,67,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,68,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,69,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,70,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,71,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,72,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,73,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,74,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,75,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,76,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,77,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,78,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,79,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,80,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,81,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,82,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,83,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,84,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,85,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,86,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,87,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,88,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,89,LBFGS,1.0,5,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,90,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,91,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,92,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,93,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,94,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,95,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,96,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,97,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,98,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,99,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
495.903605690806,100,LBFGS,1.0,6,0.000721230055205524,0.30869829654693604,0.00015648217231500894,0.18927311897277832,0.23307284712791443,3.0991859436035156,10.15507984161377,6.10957670211792,47.973915100097656,0.948682963848114
